小区名（链家）,district,小区均价,详情链接,小区名（百度）,具体地址,lng,lat,uid（百度）
金色漫香林三期,大兴,54615,https://bj.lianjia.com/xiaoqu/1111027377362/,金融街金色漫香林,北京市大兴区小羊坊东路1号(亦庄开发区亦庄镇三羊居住区),116.51500388855935,39.8223962274536,13b62693f215fb8d130daa20
建欣苑五里,丰台,54617,https://bj.lianjia.com/xiaoqu/1111027377494/,建欣苑五里,北京市丰台区大红门西路4号,116.38697184693096,39.83961526217799,5508504d2829f5b5c6f025a1
电子城小区,朝阳,54621,https://bj.lianjia.com/xiaoqu/1111027374059/,电子城小区,北京市朝阳区驼房营路电子城小区,116.49699262807852,39.96380863726448,7172b5a55f8750c1b05c6a28
中信新城东区,亦庄开发区,54665,https://bj.lianjia.com/xiaoqu/1111061774643/,中信新城-东区,北京市大兴区鹿华路2号,116.48011037385342,39.78256609734979,af76b7eddb38c9069de32137
新康园,海淀,54665,https://bj.lianjia.com/xiaoqu/1111027380996/,康馨园,北京市房山区京深路与岳琉路交叉路口往东北约150米,116.02395454001793,39.60090103200005,b60d574a1a2e4f47a6c7564e
京原路5号院,石景山,54678,https://bj.lianjia.com/xiaoqu/1111027377526/,京原路5号院,北京市石景山区京原西路与京原路交叉路口向西约150米,116.2033394433013,39.89998271994103,3a1cdfc2e8c64bdf1811d553
新金山公寓,朝阳,54691,https://bj.lianjia.com/xiaoqu/1111027380960/,新金山公寓,北京市朝阳区朝外西街3号新金山公寓,116.43051025780646,39.91894891213235,4662d6be1d714df7b11e3649
美然动力A3区,朝阳,54703,https://bj.lianjia.com/xiaoqu/1111027378381/,美然动力街区-A3区,北京市朝阳区定福庄西村甲1号,116.55257816943532,39.9205101776886,3a0a78bda0f186f96218099b
特区808,朝阳,54713,https://bj.lianjia.com/xiaoqu/1111027379973/,特区808小区,北京市朝阳区石佛营东里132号院,116.49997208842565,39.93123492937707,4cf8d24efc1683999cf779e2
怡然家园5号院,丰台,54717,https://bj.lianjia.com/xiaoqu/1111027381997/,怡然家园5号院,丰台区,116.37670228336496,39.841814569936105,null
马家堡路29号院,丰台,54733,https://bj.lianjia.com/xiaoqu/1111027378296/,马家堡路29号院,北京市丰台区马家堡东路29号,116.37916096963346,39.85915476960581,f77e3eb30094f7f5354aae45
酒仙桥二街坊,朝阳,54753,https://bj.lianjia.com/xiaoqu/1111027377455/,酒仙桥二街坊-北门,北京市-朝阳区-医院南路,116.48987226319846,39.96345571542177,050280e9a47b0002ad31e588
静馨嘉苑,丰台,54785,https://bj.lianjia.com/xiaoqu/1111027377446/,静馨嘉苑,北京市丰台区成寿寺路31号,116.43889510510235,39.848446041835,373cf7572a4dea6e4354d73d
果园小区,丰台,54785,https://bj.lianjia.com/xiaoqu/1111027374830/,果园小区,丰台区果园5号,116.38954839013216,39.85512719453516,bec957031bae0a4aeee4a5fc
青塔西里4号院,丰台,54805,https://bj.lianjia.com/xiaoqu/1111027378925/,青塔西里-4号院,北京市丰台区青塔西路4号院,116.26135700612248,39.89385378828442,5e18e1ae0352573e2afc48c2
中粮祥云国际生活区,顺义,54848,https://bj.lianjia.com/xiaoqu/1111041170735/,中粮.祥云国际生活区,北京市顺义区安祥大街西段(后沙峪镇新国展北侧),116.53120977023839,40.091204608792495,f3c2373c9c4dc12cd32dd681
酒仙桥五街坊,朝阳,54848,https://bj.lianjia.com/xiaoqu/1111027377468/,酒仙桥五街坊,北京市朝阳区酒仙桥南路北侧紧邻电子城小区,116.49369813818151,39.964783003224966,766817595d2c983c2cb17edc
六里桥10号院,丰台,54859,https://bj.lianjia.com/xiaoqu/1111027377975/,六里桥-10号院,北京市丰台区莲怡园东路10号院,116.29762719092193,39.88138613778209,92b806d2885c83fe79b55c03
聚通嘉园,顺义,54886,https://bj.lianjia.com/xiaoqu/1111027377404/,聚通嘉园,北京市顺义区后沙峪镇双裕北街62号,116.5333958995219,40.10669592232968,69fcd6df1fd6fa2fcb291589
保利西山林语别墅,海淀,54896,https://bj.lianjia.com/xiaoqu/1111042963882/,保利西山林语,"黑龙潭路,冷泉林语山庄三区,冷泉林语山庄二区",116.20904825534805,40.03791167133054,32ab76b3c0d89ff54d776ee2
鲁能钓鱼台美高梅公馆,丰台,54904,https://bj.lianjia.com/xiaoqu/1111100082552/,鲁能·钓鱼台·美高梅公馆,北京市丰台区榴乡路82号院1号楼,116.41659266740241,39.84534601224353,bf782669538000364f6d46d9
西大望路甲27号院,朝阳,54907,https://bj.lianjia.com/xiaoqu/1111027380684/,西大望路甲-27号院,北京市朝阳区南磨房路与西大望路交叉路口向东南约50米,116.47189783412446,39.88264577460387,b3cd51205278da6272210b06
东方普罗旺斯三期,昌平,54912,https://bj.lianjia.com/xiaoqu/1111027376847/,东方普罗旺斯,北京市昌平区北七家镇定泗路88号东方普罗旺斯别墅区,116.44274586646698,40.122636770584265,bbcf46e178d5af209e9d683e
海户西里31号院,丰台,54922,https://bj.lianjia.com/xiaoqu/1111027375041/,海户西里-31号院,北京市丰台区海户西里31号,116.38225897442621,39.849969568783216,e5c83881cf2044e6ca2915b7
四路通1号,丰台,54940,https://bj.lianjia.com/xiaoqu/1111027379449/,四路通-1号楼,北京市丰台区马家堡路27-2号,116.37890818669784,39.8630074543205,3a96aa3fdf6b23dd96ec846e
小铁匠营,丰台,54954,https://bj.lianjia.com/xiaoqu/1111027381236/,小铁匠营,小铁匠营,116.4149015084713,39.854794201986074,e2690eb741e2b95af4eafce0
富力阳光美园,朝阳,54955,https://bj.lianjia.com/xiaoqu/1111041137634/,富力阳光美园,北京市朝阳区常营中路2号,116.60076199535128,39.926925819287426,f051c7bca9a6bd06afee7ad9
新华大街158号,通州,54968,https://bj.lianjia.com/xiaoqu/1111041886964/,null,null,null,null,null
门头馨村,海淀,54974,https://bj.lianjia.com/xiaoqu/1111027378414/,门头馨村,北京市海淀区香山南路,116.20363045853198,39.96847085321963,c6304ac289d6e4f1eb1e9757
大红门35号院,丰台,54986,https://bj.lianjia.com/xiaoqu/1111027376929/,大红门西路35号院,北京市丰台区角门南路与马家堡路交叉路口向东约100米,116.37408045578829,39.83914518053918,07ce23aec42845c695ca070b
龙锦一街37号院二区,昌平,54987,https://bj.lianjia.com/xiaoqu/1120028327178028/,龙锦一街,北京市昌平区,116.35649651543474,40.08868028992017,f81fd4e5681fc6473804b120
八里庄东里北巷,朝阳,55024,https://bj.lianjia.com/xiaoqu/1111027376018/,八里庄东里北巷,"北京市朝阳区八里庄路东侧,苏宁电器后身",116.49157008068603,39.91870535884608,34e60e74b5b526b51e5800f9
右外西庄,丰台,55028,https://bj.lianjia.com/xiaoqu/1111027382136/,右外西庄(开阳里东巷),右外西庄,116.36580399450284,39.865474631705574,101ab3a8af6660c9fbdc858d
金色漫香林五期,大兴,55032,https://bj.lianjia.com/xiaoqu/1111040862976/,金融街金色漫香林-五期,北京市大兴区小羊坊路金色漫香林(西区)附近,116.52189379330818,39.82289143854012,b8dbcee417dd9d8a42d63e95
京粮悦谷首城西区,丰台,55047,https://bj.lianjia.com/xiaoqu/1120044441401239/,null,null,null,null,null
七星园,石景山,55081,https://bj.lianjia.com/xiaoqu/1111027378940/,七星园小区,北京市石景山区鲁谷南路与七星东街交叉路口往西南约100米,116.20909025636627,39.89794901408868,6ce687fd46a1c6d795ca078a
金色漫香林一期,大兴,55084,https://bj.lianjia.com/xiaoqu/1111027377363/,金色·漫香林1期,北京市大兴区小羊坊东路1号,116.51720613048866,39.82253428104682,42dadd4287e314fcd5b74ed9
日月东华,朝阳,55088,https://bj.lianjia.com/xiaoqu/1111027379068/,日月东华小区,北京市朝阳区石佛营东路126号院,116.49910311351239,39.93109126722424,c539e9870d76de82990050ed
洋桥西里,丰台,55095,https://bj.lianjia.com/xiaoqu/1111027381973/,洋桥西里,北京市丰台区马家堡路与南三环西路交汇处北行120米路西,116.37442377012385,39.85710606426892,0dc3d82d4b33b06c75e5b63d
马家堡路23号院,丰台,55100,https://bj.lianjia.com/xiaoqu/1111027378293/,马家堡路23号院,北京市丰台区马家堡路23号,116.38000071255861,39.86367397449143,c5d4c5f913e029b9f7e73bc0
碣石坪,石景山,55101,https://bj.lianjia.com/xiaoqu/1111027377365/,碣石坪社区,北京市石景山区鲁谷街道,116.21060442871574,39.9053786273538,c8c0cb2657fab28d128824c8
百子湾家园一区,朝阳,55106,https://bj.lianjia.com/xiaoqu/1111027376303/,百子湾家园-A区,北京市朝阳区百子湾1号,116.50303576800967,39.898763746781725,373cf7572de0e96e4254d796
第三区,西城,55107,https://bj.lianjia.com/xiaoqu/1111027373881/,第三区,北京市西城区茶马街8号院,116.3218347527005,39.87758740307375,28e700f1b7a4797c095cb37d
百子湾家园三区,朝阳,55107,https://bj.lianjia.com/xiaoqu/1111027376302/,百子湾家园3区,北京市朝阳区百子湾南二路百子湾家园-C区,116.50662890122751,39.896820161577985,bca012a47c359ca5b817e7be
海户西里34号院,丰台,55114,https://bj.lianjia.com/xiaoqu/1111027375044/,海户西里-34号院,北京市丰台区,116.38293889118756,39.84891065342836,34a849c7492cbf3a49fc8d3f
远洋东方公馆,通州,55114,https://bj.lianjia.com/xiaoqu/1111045735114/,远洋·东方公馆,北京市通州区玉桥西里中街,116.6710413303569,39.888658602030475,a6b6d6f2b63946d02fb17e55
紫东苑,朝阳,55118,https://bj.lianjia.com/xiaoqu/1111027382350/,紫东苑,北京市朝阳区武圣西里28号院,116.45755164745137,39.877029257814755,2c1d902325cd3f10d518b750
万红里,朝阳,55133,https://bj.lianjia.com/xiaoqu/1111027380258/,万红里,北京市朝阳区万红路31号,116.48960977288938,39.979428463869155,c59ce5fbc106654e00ff2d92
百子湾家园二区,朝阳,55152,https://bj.lianjia.com/xiaoqu/1111027376301/,百子湾家园-2区,北京市朝阳区百子湾南一路百子湾家园-B区,116.50675428000974,39.89868721877545,610613152ba096ca7dc8764d
银枫家园,朝阳,55156,https://bj.lianjia.com/xiaoqu/1111027381631/,银枫家园小区,北京市朝阳区大山子酒仙桥北路7号,116.49292001993939,39.990843463323785,108b1cea94160bb53586f439
富力盛悦居,大兴,55161,https://bj.lianjia.com/xiaoqu/1111046635812/,富力·盛悦居,北京市大兴区旧桥路1号,116.44787392798636,39.80431211706327,29e4e12a2764f3068bdb735b
怡海花园富润园,丰台,55170,https://bj.lianjia.com/xiaoqu/1111027381702/,怡海花园富润园-停车场,北京市丰台区南四环西路辅路附近,116.29454344814238,39.83007065480774,ee487ecbcd75d580f4e73bc9
惠安轩,朝阳,55188,https://bj.lianjia.com/xiaoqu/1111027374864/,惠安轩写字楼,北京市朝阳区安苑路甲17号,116.41035995566686,39.982254971455845,2128fe3b20024478b34c49b8
草桥物业小区,丰台,55189,https://bj.lianjia.com/xiaoqu/1111027376526/,草桥物业小区,北京市丰台区草桥东路6号,116.35489901358387,39.84864937718916,7a08e879e798f35b11882435
西罗园南里,丰台,55191,https://bj.lianjia.com/xiaoqu/1111027381041/,西罗园南里,北京市丰台区,116.38343656645921,39.85550846656027,3d5c295f6a82e35a9603195e
盈都大厦,海淀,55194,https://bj.lianjia.com/xiaoqu/1111027381553/,盈都大厦,北京市海淀区知春路甲48-1号,116.33297028145775,39.97363199089714,aa40108b43584316c5effb2c
美利山,朝阳,55195,https://bj.lianjia.com/xiaoqu/1111027378350/,美利山小区,南磨房镇石门东路沿海赛洛城美利山小区,116.49808157611355,39.89700895726506,69423fd23fed3305f4eafc9e
梅园小区,亦庄开发区,55201,https://bj.lianjia.com/xiaoqu/1111027378434/,亦庄梅园小区,北京市大兴区亦庄梅园(天华西路西),116.48510152129856,39.799157975305036,93df0dc391e9cc56882fb5d8
西山国际城,海淀,55208,https://bj.lianjia.com/xiaoqu/1111027381126/,西山国际城,北京市海淀区阜石路甲69号(近巨山路),116.22319753204813,39.9261362124682,b4c942f120b07ea81811d543
槐房路167号,丰台,55208,https://bj.lianjia.com/xiaoqu/1113917532490576/,御槐园34号楼,北京市丰台区槐房路167号,116.36820533203763,39.811675795436564,3bbb99a790c8864f9ee321eb
贾家花园甲1号院,丰台,55227,https://bj.lianjia.com/xiaoqu/1111027377204/,贾家花园甲-1号院,光彩路东侧贾家花园甲1号,116.4083602426118,39.85222848393241,a62c8c5be610ad66a21de9fe
万柳园小区,丰台,55246,https://bj.lianjia.com/xiaoqu/1111027380380/,万柳园小区,北京市丰台区南三环西路,116.32921659988095,39.84924043884283,a74481d6dd2afb47f403b8bd
角门东里,丰台,55251,https://bj.lianjia.com/xiaoqu/1111027377276/,角门东里小区,丰台区马家堡东路与角门北路交汇处南行150米路西,116.37822523805667,39.84635258963458,15f06b00a90683633c9a5e57
酒仙桥六街坊,朝阳,55252,https://bj.lianjia.com/xiaoqu/1111027377457/,酒仙桥六街坊-东门,北京市朝阳区红霞中路与酒仙桥路交叉口西北100米,116.48558958227332,39.96389880773079,aa11207e1038ec8ec9c3db15
四方景园二区,丰台,55254,https://bj.lianjia.com/xiaoqu/1111027379209/,四方景园-二区,北京市丰台区南三环东路辅路,116.43478345066119,39.85653916660719,b703e96b4684b3fa8f1a893d
老年医院家属楼,海淀,55255,https://bj.lianjia.com/xiaoqu/1111027378020/,老年医院家属楼,北京市海淀区温泉路118号,116.15406126030592,40.04873835364696,8325f8f10a934e94d13ce3ed
四合欣园,丰台,55260,https://bj.lianjia.com/xiaoqu/1110525698436157/,四合欣园,北京市丰台区育仁南路西2号,116.30356064009649,39.82295356999312,3a948be05f0dc5afd3ff231e
丰台南路108号院,丰台,55280,https://bj.lianjia.com/xiaoqu/1111027374363/,丰台南路108号院,北京市丰台区丰台南路108号,116.28936783738556,39.84027634750178,2527be1ea34eadb34afc8d00
卢卡新天地,昌平,55317,https://bj.lianjia.com/xiaoqu/1111047645630/,卢卡新天地,北京市昌平区中东路181号,116.40634961629492,40.05760719334142,b0a8fba8e3460ea11288248a
浉城百丽,亦庄开发区,55331,https://bj.lianjia.com/xiaoqu/1111027379098/,浉城百丽,北京市大兴区天宝西路1号,116.4856293781999,39.78931444717217,6ed3272eb6df829b1f389425
东丽温泉,丰台,55342,https://bj.lianjia.com/xiaoqu/1111027373771/,东丽温泉家园-北门,北京市丰台区马家堡路88号,116.37780635097793,39.85434578660705,d204973756dbc7c9118824d8
万龙社区,昌平,55362,https://bj.lianjia.com/xiaoqu/1111027380369/,万龙社区,北京市昌平区回龙观街道,116.32033227245621,40.06646344116031,bb1d38e4593b5f4e0d0a7091
金色漫香林四期,大兴,55364,https://bj.lianjia.com/xiaoqu/1111040862975/,金融街金色漫香林-四期,亦庄开发区,116.51153575124975,39.82203861733359,1b6976c5b73d9a709868b456
青年路家属楼,朝阳,55372,https://bj.lianjia.com/xiaoqu/119503629127927/,青年路51号楼,北京市朝阳区青年路51号,116.51050384410357,39.92440082345312,99c7c644ce1bdc035d17c32d
黄金苑,朝阳,55379,https://bj.lianjia.com/xiaoqu/1111027375106/,黄金苑-1号楼,北京市朝阳区北苑路5号,116.40671433205459,40.04089864114393,1032adb4f62e7f60a80dd80a
江山赋,顺义,55439,https://bj.lianjia.com/xiaoqu/1111027377343/,中景江山赋,北京市顺义区后沙峪镇裕华路东侧,116.54750801979472,40.10967056720609,b533ea4ae07f9b3f4f6d4624
鸿坤理想城礼域府,大兴,55441,https://bj.lianjia.com/xiaoqu/1111045269268/,鸿坤理想城礼域府-十四号楼,北京市大兴区西红门镇鸿坤理想城礼城府十四号楼,116.33738255138596,39.7928171372513,7cc5d8fa641ac02479dbd27c
MOMA万万树,顺义,55455,https://bj.lianjia.com/xiaoqu/1111027378371/,MOMA万万树,高丽营镇(北六环火寺路出口西300米),116.53634548248485,40.149107127147026,37d60a46edc1141e1e1d11cd
马家堡路68号院,丰台,55474,https://bj.lianjia.com/xiaoqu/1111027378298/,马家堡路68号院,北京市丰台区马家堡路68号,116.378302213761,39.86037126626061,d305db1f977d1040932ca336
酒仙桥八街坊,朝阳,55475,https://bj.lianjia.com/xiaoqu/1111027377453/,酒仙桥八街坊,酒仙桥路六街坊6号,116.49050042315542,39.95972525846218,a062d4715bef29649d9d683b
地质勘查大院,昌平,55475,https://bj.lianjia.com/xiaoqu/1111027374067/,地质勘查大院,北京市昌平区立水桥甲2号,116.41081854090972,40.055622090333344,a08eb8d9877c73c62fb17e71
西六砖瓦厂家属楼,海淀,55489,https://bj.lianjia.com/xiaoqu/1111027381050/,西六砖瓦厂家属楼,北京市海淀区宏丰西路1号院,116.2235354978423,40.04969811583424,3161f22feaa0ec724bcc4ada
四方景园五区,丰台,55512,https://bj.lianjia.com/xiaoqu/1111027379212/,四方景园-五区,北京市丰台区成寿寺中路四方景园五区,116.43641908277071,39.85482679763513,2527be1ea34badb34afc8d3d
雅成一里,朝阳,55535,https://bj.lianjia.com/xiaoqu/1111027381548/,雅成一里小区,北京市朝阳区四季星河南街1号南70米,116.51776467475689,39.923824772520184,91274c15aa3bc0dbabf0cd72
汇达公寓,丰台,55572,https://bj.lianjia.com/xiaoqu/1111027374921/,汇达公寓,北京市丰台区西罗园3区甲1号,116.3844215790553,39.85925610671653,1bf85b255be5cca4a1a9343d
双龙南里,朝阳,55579,https://bj.lianjia.com/xiaoqu/1111027379442/,双龙南里,北京市朝阳区双龙路,116.4737189976108,39.86828429590659,81d6a5094af6ce406f20b995
马家堡33号院,丰台,55579,https://bj.lianjia.com/xiaoqu/1111027378285/,马家堡路33号院,北京市丰台区马家堡路33号,116.37693333422126,39.859819152774314,f7f2831c28367c5436b06ccc
远洋一方新悦一期,朝阳,55611,https://bj.lianjia.com/xiaoqu/1111046826212/,远洋一方新悦一期,小寺村南街5号院,116.6023220682428,39.89668579121887,677b4eaf16301ac5eb56fa77
磨房南里,朝阳,55615,https://bj.lianjia.com/xiaoqu/1111027378261/,磨房南里小区,北京市朝阳区磨房中街与武圣东路交叉路口向东南约200米,116.46773386520488,39.877698660524906,ff73ccd0eafd1915095cb339
建材城西路85号院,昌平,55624,https://bj.lianjia.com/xiaoqu/1111027377627/,建材城西路85号院-8号楼,北京市海淀区建材城西路85号院8号楼,116.32635338451615,40.05763738336144,4bc52adb8d5479b3a8059d26
